date,Ibex 35,ibex 35 down,credito,recesión,Ibex 35%,ibex 35 down%,credito%,recesión%
2022-02-05,7,0,71,6,-89.23,-100.0,-21.11,49.99
2022-02-06,4,0,60,5,-42.85,0.0,-15.49,-16.66
2022-02-07,62,0,91,3,1449.64,0.0,51.67,-39.99
2022-02-08,66,0,95,5,6.45,0.0,4.4,66.64
2022-02-09,62,0,92,3,-6.06,0.0,-3.16,-39.99
2022-02-10,73,0,92,6,17.74,0.0,0.0,99.97
2022-02-11,69,0,86,8,-5.48,0.0,-6.52,33.33
2022-02-12,8,0,67,4,-88.4,0.0,-22.09,-49.99
2022-02-13,6,0,54,1,-25.0,0.0,-19.4,-74.98
2022-02-14,71,0,84,3,1083.15,0.0,55.55,199.8
2022-02-15,74,35,95,3,4.23,3500000.0,13.1,0.0
2022-02-16,68,34,92,7,-8.11,-2.86,-3.16,133.29
2022-02-17,61,34,90,7,-10.29,0.0,-2.17,0.0
2022-02-18,69,36,88,3,13.11,5.88,-2.22,-57.13
2022-02-19,8,0,71,5,-88.4,-100.0,-19.32,66.64
2022-02-20,5,0,55,4,-37.5,0.0,-22.53,-20.0
2022-02-21,61,34,90,3,1119.78,3400000.0,63.64,-24.99
2022-02-22,63,0,90,5,3.28,-100.0,0.0,66.64
2022-02-23,64,34,89,7,1.59,3400000.0,-1.11,39.99
2022-02-24,100,100,83,2,56.25,194.11,-6.74,-71.42
2022-02-25,90,0,83,7,-10.0,-100.0,0.0,249.88
2022-02-26,10,0,63,3,-88.89,0.0,-24.1,-57.13
2022-02-27,7,0,52,3,-30.0,0.0,-17.46,0.0
2022-02-28,81,0,80,3,1056.99,0.0,53.85,0.0
2022-03-01,73,0,81,4,-9.88,0.0,1.25,33.32
2022-03-02,76,0,89,8,4.11,0.0,9.88,99.98
2022-03-03,75,33,92,7,-1.32,3300000.0,3.37,-12.5
2022-03-04,87,0,85,9,16.0,-100.0,-7.61,28.57
2022-03-05,8,0,68,4,-90.8,0.0,-20.0,-55.55
2022-03-06,4,0,59,3,-49.99,0.0,-13.24,-24.99
2022-03-07,95,0,94,3,2274.43,0.0,59.32,0.0
2022-03-08,86,34,89,6,-9.47,3400000.0,-5.32,99.97
2022-03-09,85,0,90,4,-1.16,-100.0,1.12,-33.33
2022-03-10,85,0,93,9,0.0,0.0,3.33,124.97
2022-03-11,80,0,88,11,-5.88,0.0,-5.38,22.22
2022-03-12,10,0,65,4,-87.5,0.0,-26.14,-63.63
2022-03-13,7,0,56,7,-30.0,0.0,-13.85,74.98
2022-03-14,82,67,91,6,1071.28,6700000.0,62.5,-14.28
2022-03-15,78,64,93,10,-4.88,-4.48,2.2,66.66
2022-03-16,89,0,90,7,14.1,-100.0,-3.23,-30.0
2022-03-17,81,0,89,8,-8.99,0.0,-1.11,14.28
2022-03-18,79,0,88,4,-2.47,0.0,-1.12,-49.99
2022-03-19,7,0,63,5,-91.14,0.0,-28.41,24.99
2022-03-20,7,0,54,4,0.0,0.0,-14.29,-20.0
2022-03-21,76,70,80,8,985.57,7000000.0,48.15,99.98
2022-03-22,73,0,89,7,-3.95,-100.0,11.25,-12.5
2022-03-23,71,0,88,5,-2.74,0.0,-1.12,-28.57
2022-03-24,71,0,89,17,0.0,0.0,1.14,239.95
2022-03-25,69,34,82,6,-2.82,3400000.0,-7.87,-64.7
2022-03-26,8,0,68,5,-88.4,-100.0,-17.07,-16.66
2022-03-27,6,0,55,6,-25.0,0.0,-19.12,20.0
2022-03-28,72,0,88,7,1099.82,0.0,60.0,16.66
2022-03-29,72,0,90,6,0.0,0.0,2.27,-14.28
2022-03-30,74,0,91,9,2.78,0.0,1.11,49.99
2022-03-31,71,32,90,9,-4.05,3200000.0,-1.1,0.0
2022-04-01,70,0,87,11,-1.41,-100.0,-3.33,22.22
2022-04-02,5,0,69,6,-92.86,0.0,-20.69,-45.45
2022-04-03,4,0,59,4,-20.0,0.0,-14.49,-33.33
2022-04-04,69,32,89,6,1624.59,3200000.0,50.85,49.99
2022-04-05,73,31,97,14,5.8,-3.12,8.99,133.31
2022-04-06,67,29,96,20,-8.22,-6.45,-1.03,42.85
2022-04-07,72,0,94,11,7.46,-100.0,-2.08,-45.0
2022-04-08,68,0,87,11,-5.56,0.0,-7.45,0.0
2022-04-09,7,0,69,10,-89.7,0.0,-20.69,-9.09
2022-04-10,5,0,59,9,-28.57,0.0,-14.49,-10.0
2022-04-11,68,32,89,6,1259.75,3200000.0,50.85,-33.33
2022-04-12,69,34,91,13,1.47,6.25,2.25,116.65
2022-04-13,63,0,89,11,-8.7,-100.0,-2.2,-15.38
2022-04-14,55,0,76,9,-12.7,0.0,-14.61,-18.18
2022-04-15,20,0,63,9,-63.64,0.0,-17.11,0.0
2022-04-16,6,0,57,7,-70.0,0.0,-9.52,-22.22
2022-04-17,5,0,55,9,-16.66,0.0,-3.51,28.57
2022-04-18,39,0,89,9,679.86,0.0,61.82,0.0
2022-04-19,64,0,98,7,64.1,0.0,10.11,-22.22
2022-04-20,67,62,92,8,4.69,6200000.0,-6.12,14.28
2022-04-21,73,34,90,6,8.96,-45.16,-2.17,-25.0
2022-04-22,63,0,86,8,-13.7,-100.0,-4.44,33.33
2022-04-23,9,0,68,5,-85.71,0.0,-20.93,-37.5
2022-04-24,5,0,54,7,-44.44,0.0,-20.59,39.99
2022-04-25,69,0,80,4,1279.74,0.0,48.15,-42.85
2022-04-26,70,0,88,8,1.45,0.0,10.0,99.98
2022-04-27,68,65,92,9,-2.86,6500000.0,4.55,12.5
2022-04-28,70,0,87,72,2.94,-100.0,-5.43,699.92
2022-04-29,71,0,90,100,1.43,0.0,3.45,38.89
2022-04-30,9,0,70,55,-87.32,0.0,-22.22,-45.0
2022-05-01,5,0,62,14,-44.44,0.0,-11.43,-74.54
2022-05-02,60,34,93,17,1099.78,3400000.0,50.0,21.43
2022-05-03,69,0,98,24,15.0,-100.0,5.38,41.17
2022-05-04,66,33,92,16,-4.35,3300000.0,-6.12,-33.33
2022-05-05,63,0,100,18,-4.55,-100.0,8.7,12.5
2022-05-06,59,0,88,18,-6.35,0.0,-12.0,0.0
2022-05-07,9,0,69,15,-84.74,0.0,-21.59,-16.67
2022-05-08,4,0,53,8,-55.55,0.0,-23.19,-46.66
2022-05-09,66,33,90,16,1549.61,3300000.0,69.81,99.99
2022-05-10,70,0,95,22,6.06,-100.0,5.56,37.5
2022-05-11,68,0,90,15,-2.86,0.0,-5.26,-31.82
2022-05-12,66,33,90,13,-2.94,3300000.0,0.0,-13.33
2022-05-13,67,34,86,6,1.52,3.03,-4.44,-53.84
2022-05-14,8,38,71,9,-88.06,11.76,-17.44,49.99
2022-05-15,4,0,57,5,-49.99,-100.0,-19.72,-44.44
2022-05-16,64,0,87,12,1499.63,0.0,52.63,139.97
2022-05-17,67,0,89,7,4.69,0.0,2.3,-41.66
2022-05-18,69,0,87,11,2.99,0.0,-2.25,57.13
2022-05-19,60,63,87,12,-13.04,6300000.0,0.0,9.09
2022-05-20,68,30,85,16,13.33,-52.38,-2.3,33.33
2022-05-21,7,0,67,19,-89.7,-100.0,-21.18,18.75
2022-05-22,6,0,54,10,-14.28,0.0,-19.4,-47.37
2022-05-23,68,0,88,16,1033.16,0.0,62.96,59.99
2022-05-24,71,66,90,16,4.41,6600000.0,2.27,0.0
2022-05-25,64,0,86,19,-9.86,-100.0,-4.44,18.75
2022-05-26,0,0,0,0,-100.0,0.0,-100.0,-99.99
